,name,sub_type,category,line_name,type,latitude,longitude,coordinates
2033,Sekolah Menengah Kebangsaan Tuanku Muhammad,secondary,education,,Public School,2.729257,102.249511,"(2.7293, 102.2495)"
2034,Sekolah Kebangsaan Kuala Pilah,primary,education,,Public School,2.7444043999999996,102.2481335,"(2.7444, 102.2481)"
2035,Sekolah Menengah Sains Tuanku Jaafar,secondary,education,,Public School,2.75556,102.245,"(2.7556, 102.245)"
2036,Sekolah Kebangsaan Tunku Munawir,primary,education,,Public School,2.7538419999999997,102.25031,"(2.7538, 102.2503)"
2037,Sekolah Jenis Kebangsaan (Cina) Chung Hua Senaling,primary,education,,Public School,2.705653,102.252586,"(2.7057, 102.2526)"
2038,Sekolah Kebangsaan Tanah Melintang,primary,education,,Public School,2.69812,102.234,"(2.6981, 102.234)"
2039,Sekolah Kebangsaan Senaling,primary,education,,Public School,2.70589,102.25399999999999,"(2.7059, 102.254)"
2040,Sekolah Menengah Kebangsaan Senaling,secondary,education,,Public School,2.7055599999999997,102.255,"(2.7056, 102.255)"
2041,Sekolah Jenis Kebangsaan (Cina) Chung Hua Tg Ipoh,primary,education,,Public School,2.74012,102.18799999999999,"(2.7401, 102.188)"
2042,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",hospital,healthcare,,Government,2.733345,102.23188,"(2.7333, 102.2319)"
2043,Klinik Desa Melang Tengah,clinic,healthcare,,Government,2.739007,102.2301,"(2.739, 102.2301)"
2044,Klinik Desa Ampang Tinggi,clinic,healthcare,,Government,2.738299,102.211003,"(2.7383, 102.211)"
2045,Klinik Desa Senaling,clinic,healthcare,,Government,2.7057700000000002,102.25318,"(2.7058, 102.2532)"
2046,Klinik Desa Tanjong Ipoh,clinic,healthcare,,Government,2.739415,102.19158399999999,"(2.7394, 102.1916)"
2047,Klinik Desa Gachong,clinic,healthcare,,Government,2.69427,102.21978,"(2.6943, 102.2198)"
2048,Klinik Desa Beting,clinic,healthcare,,Government,2.77493,102.2474,"(2.7749, 102.2474)"
